match_id,point_id,match_date,surface,tournament,round,point_number,shot_index,shot_number_bucket,rally_length_so_far,score_state,set_score,game_score,server,returner,hitter,opponent,hitter_hand,opponent_hand,hitter_is_server,serve_number,serve_direction,serve_outcome,active_string,previous_shot_code,previous_shot_family,previous_shot_direction,previous_shot_target_side,previous_shot_depth,previous_net_state,incoming_wing_proxy,current_raw_code,current_family,current_stroke_type,current_spin,current_direction,current_target_side,current_depth,current_net_state,current_position_flag,approach,net_cord,stop_volley,ending,error_type,point_winner,point_win,side_proxy,side_proxy_confidence,action,action_dtl,context_name
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:47,2022-01-05,Hard,ATP Cup,RR,47,5,4-5,4,40-40,1-0,0-0,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,R,R,1,2,4,in_play,4f29b27f19f18f29b28s29f19f28f3d@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:49,2022-01-05,Hard,ATP Cup,RR,49,5,4-5,4,40-40,1-0,0-0,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,R,R,1,1,5,in_play,5f29f18f18f1n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,n,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:63,2022-01-05,Hard,ATP Cup,RR,63,5,4-5,4,40-30,1-0,1-1,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,R,R,1,1,4,in_play,4b28f19f17f18r2d#,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Diego Schwartzman,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:66,2022-01-05,Hard,ATP Cup,RR,66,5,4-5,4,15-15,1-0,1-2,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,R,R,1,2,6,in_play,6b28b18f17f19f29b28f38b29f28f29b28f17*,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:75,2022-01-05,Hard,ATP Cup,RR,75,5,4-5,4,40-40,1-0,2-2,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,R,R,1,1,6,in_play,6b27f18f19f;1w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,True,False,unforced_error,w,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman:108,2022-01-05,Hard,ATP Cup,RR,108,5,4-5,4,40-AD,1-0,4-4,Diego Schwartzman,Hubert Hurkacz,Diego Schwartzman,Hubert Hurkacz,R,R,1,1,6,in_play,6f17f18f19f18f38b38f17f18f39b38b39b37b39f38b38s37s+39b1v^17*,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis:88,2022-01-05,Hard,Melbourne,R16,88,5,4-5,4,30-30,1-0,4-2,Rafael Nadal,Ricardas Berankis,Rafael Nadal,Ricardas Berankis,L,R,1,2,6,in_play,6b28f2b3f3b+1s1v3n@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:21,2022-01-06,Hard,ATP Cup,RR,21,5,4-5,4,30-0,0-0,1-2,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,2,5,in_play,5f29f38b18f1w#,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,forced_error,w,Roman Safiullin,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:31,2022-01-06,Hard,ATP Cup,RR,31,5,4-5,4,0-30,0-0,2-2,Roman Safiullin,Jannik Sinner,Roman Safiullin,Jannik Sinner,R,R,1,2,6,in_play,6b28b39b19f18f1w#,b,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Roman Safiullin,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:50,2022-01-06,Hard,ATP Cup,RR,50,5,4-5,4,40-0,0-0,4-3,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,2,4,in_play,4b39b28f17f18f19f39y17f-19f!3#,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Jannik Sinner,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:73,2022-01-06,Hard,ATP Cup,RR,73,5,4-5,4,30-40,0-0,6-5,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,1,6,in_play,6r38f+39s18f18f28b38b38b+18r3n#,s,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Jannik Sinner,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:74,2022-01-06,Hard,ATP Cup,RR,74,5,4-5,4,40-40,0-0,6-5,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,1,4,in_play,4f29f38b18f17f2d@,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Jannik Sinner,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:105,2022-01-06,Hard,ATP Cup,RR,105,5,4-5,4,15-30,0-1,1-1,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,1,4,in_play,4b37b29f18f17f+39*,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Roman Safiullin,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:131,2022-01-06,Hard,ATP Cup,RR,131,5,4-5,4,15-30,0-1,2-3,Roman Safiullin,Jannik Sinner,Roman Safiullin,Jannik Sinner,R,R,1,2,5,in_play,5b28b18f18f19f18f29b28b17f2d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Roman Safiullin,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:148,2022-01-06,Hard,ATP Cup,RR,148,5,4-5,4,30-15,0-1,2-5,Roman Safiullin,Jannik Sinner,Roman Safiullin,Jannik Sinner,R,R,1,2,4,in_play,4b28f18f17f39*,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,winner,,Roman Safiullin,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:155,2022-01-06,Hard,ATP Cup,RR,155,5,4-5,4,15-15,0-1,3-5,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,2,4,in_play,4f18f19f18f1x@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,x,Roman Safiullin,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner:156,2022-01-06,Hard,ATP Cup,RR,156,5,4-5,4,15-30,0-1,3-5,Jannik Sinner,Roman Safiullin,Jannik Sinner,Roman Safiullin,R,R,1,1,6,in_play,c6f17f18f19f39b29f39b38f19*,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Jannik Sinner,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka:67,2022-01-06,Hard,Melbourne,R16,67,5,4-5,4,15-0,0-1,1-0,Reilly Opelka,Maxime Cressy,Reilly Opelka,Maxime Cressy,R,R,1,2,5,in_play,5f28f1f1f3s2f1*,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Reilly Opelka,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka:102,2022-01-06,Hard,Melbourne,R16,102,5,4-5,4,15-0,0-1,4-3,Reilly Opelka,Maxime Cressy,Reilly Opelka,Maxime Cressy,R,R,1,2,5,in_play,5b29f2f;1f1f2b+1f3z^3s-3n@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Reilly Opelka,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka:119,2022-01-06,Hard,Melbourne,R16,119,5,4-5,4,30-15,0-1,5-4,Reilly Opelka,Maxime Cressy,Reilly Opelka,Maxime Cressy,R,R,1,2,5,in_play,5b38b;2f1f1f3d@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Reilly Opelka,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:7,2022-01-07,Hard,ATP Cup,SF,7,5,4-5,4,0-15,0-0,1-0,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,2,5,in_play,5b38b28f18f18f39*,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:11,2022-01-07,Hard,ATP Cup,SF,11,5,4-5,4,40-30,0-0,1-0,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,1,6,in_play,6f19f18f18f19f39b38b!3#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Roberto Bautista Agut,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:15,2022-01-07,Hard,ATP Cup,SF,15,5,4-5,4,15-30,0-0,1-1,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,5,in_play,5f28f39s19f1w@,s,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,w,Roberto Bautista Agut,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:59,2022-01-07,Hard,ATP Cup,SF,59,5,4-5,4,15-0,0-0,6-5,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,1,6,in_play,6f29f39b18f19f38b29b29f19f17f1d@,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:107,2022-01-07,Hard,ATP Cup,SF,107,5,4-5,4,30-15,0-1,3-1,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,1,6,in_play,6f27f38b18f18f38b39s3w@,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Roberto Bautista Agut,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:112,2022-01-07,Hard,ATP Cup,SF,112,5,4-5,4,30-0,0-1,3-2,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,4,in_play,4f29b39b17f18f+38b19*,b,BH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:118,2022-01-07,Hard,ATP Cup,SF,118,5,4-5,4,30-30,0-1,4-2,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,2,6,in_play,6b18f19f18f18f28b;39b+18l3d#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:119,2022-01-07,Hard,ATP Cup,SF,119,5,4-5,4,30-40,0-1,4-2,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,2,6,in_play,6f28f19f18f18f27b38b18f2d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:161,2022-01-07,Hard,ATP Cup,SF,161,5,4-5,4,40-15,1-1,2-3,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,4,in_play,4f38y17f-19f38*,f,FH,1.0,deuce,9.0,net,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,winner,,Hubert Hurkacz,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:167,2022-01-07,Hard,ATP Cup,SF,167,5,4-5,4,0-0,1-1,3-4,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,6,in_play,6b18f17f18f3n@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,n,Roberto Bautista Agut,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:186,2022-01-07,Hard,ATP Cup,SF,186,5,4-5,4,AD-40,1-1,4-5,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,5,in_play,5b29f19f18f+37b2z3d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,True,False,False,,,Roberto Bautista Agut,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:199,2022-01-07,Hard,ATP Cup,SF,199,5,4-5,4,30-30,1-1,5-6,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,1,2,5,in_play,5b18f39b18f19f18f38+s3z38*,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:212,2022-01-07,Hard,ATP Cup,SF,212,5,4-5,4,4-3,1-1,6-6,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,1,0,in_play,0b38f19r18f+39b1n#,r,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,True,False,False,,,Roberto Bautista Agut,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut:213,2022-01-07,Hard,ATP Cup,SF,213,5,4-5,4,5-3,1-1,6-6,Roberto Bautista Agut,Hubert Hurkacz,Roberto Bautista Agut,Hubert Hurkacz,R,R,1,1,6,in_play,6b28f19f18f19f38b38s37f18*,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Roberto Bautista Agut,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:17,2022-01-07,Hard,Melbourne,QF,17,5,4-5,4,0-30,0-0,2-1,Alex Molcan,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,L,R,1,1,5,in_play,c5b28f;3b3f1f2b3b1b1d@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Emil Ruusuvuori,0,ad,high,DTL,1,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:28,2022-01-07,Hard,Melbourne,QF,28,5,4-5,4,30-15,0-0,2-2,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,Alex Molcan,R,L,1,1,6,in_play,6b28f1b1f1b2d@,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Emil Ruusuvuori,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:40,2022-01-07,Hard,Melbourne,QF,40,5,4-5,4,0-15,0-0,5-2,Alex Molcan,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,L,R,1,2,4,in_play,4b29f2b3f3w@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,w,Emil Ruusuvuori,0,ad,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:52,2022-01-07,Hard,Melbourne,QF,52,5,4-5,4,0-0,1-0,1-0,Alex Molcan,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,L,R,1,1,6,in_play,6b37f3b3f3b2b3b3f3b1b2d@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Emil Ruusuvuori,0,ad,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:56,2022-01-07,Hard,Melbourne,QF,56,5,4-5,4,30-30,1-0,1-0,Alex Molcan,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,L,R,1,1,4,in_play,4f18y1h3f3w@,h,FH,3.0,ad,,net,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,w,Emil Ruusuvuori,0,ad,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan,20220107-M-Melbourne-QF-Emil_Ruusuvuori-Alex_Molcan:70,2022-01-07,Hard,Melbourne,QF,70,5,4-5,4,30-0,1-0,3-1,Emil Ruusuvuori,Alex Molcan,Emil Ruusuvuori,Alex Molcan,R,L,1,2,6,in_play,6f29f1b1f3f3b2b3n@,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Emil Ruusuvuori,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp:93,2022-01-07,Hard,Melbourne,QF,93,5,4-5,4,15-0,0-1,1-0,Grigor Dimitrov,Botic Van De Zandschulp,Grigor Dimitrov,Botic Van De Zandschulp,R,R,1,1,6,in_play,6f29f38b19f19f17r28f19f28y37b-37s29t17w#,b,BH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Botic Van De Zandschulp,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp:121,2022-01-07,Hard,Melbourne,QF,121,5,4-5,4,0-0,0-1,5-0,Grigor Dimitrov,Botic Van De Zandschulp,Grigor Dimitrov,Botic Van De Zandschulp,R,R,1,2,6,in_play,6b28f18f18f;38s3d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,True,False,,,Grigor Dimitrov,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp:126,2022-01-07,Hard,Melbourne,QF,126,5,4-5,4,40-30,0-1,5-0,Grigor Dimitrov,Botic Van De Zandschulp,Grigor Dimitrov,Botic Van De Zandschulp,R,R,1,2,4,in_play,4b29f18f19f17f29f38s39f38b28f39b39f38b39s28f18f18f2n@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Grigor Dimitrov,1,deuce,high,CC,0,fifth_shot_forehand_direction
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp:130,2022-01-07,Hard,Melbourne,QF,130,5,4-5,4,40-0,1-1,0-0,Botic Van De Zandschulp,Grigor Dimitrov,Botic Van De Zandschulp,Grigor Dimitrov,R,R,1,2,5,in_play,5b29f29f19f17f19f29f29b29b27s19f18f17f39s39f38s28f38*,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Grigor Dimitrov,0,deuce,high,CC,0,fifth_shot_forehand_direction
20220108-M-Melbourne-SF-Maxime_Cressy-Grigor_Dimitrov,20220108-M-Melbourne-SF-Maxime_Cressy-Grigor_Dimitrov:17,2022-01-08,Hard,Melbourne,SF,17,5,4-5,4,0-0,0-0,2-1,Grigor Dimitrov,Maxime Cressy,Grigor Dimitrov,Maxime Cressy,R,R,1,1,5,in_play,5b29f1f1f3b2f1f3n@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Grigor Dimitrov,1,deuce,high,DTL,1,fifth_shot_forehand_direction
